PeopleID	FullName	FullNameReversed	VIAFURL	WikipediaURL	WikipediaImageURL
rosegeorg0003021	George Rose	Rose, George	http://viaf.org/12343395/	http://en.wikipedia.org/wiki/George_Rose	
rosennils0024535	Nils Rosén von Rosenstein	Rosén von Rosenstein, Nils	http://viaf.org/8734398/	http://en.wikipedia.org/wiki/Nils_von_Rosenstein	http://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Nils_von_Rosenstein%2C_from_the_Finnish_congregation_in_Stockholm%2C_1814%2C_by_C._Enhorning_-_National_Museum_of_Finland_-_DSC04113.JPG/220px-Nils_von_Rosenstein%2C_from_the_Finnish_congregation_in_Stockholm%2C_1814%2C_by_C._Enhorning_-_National_Museum_of_Finland_-_DSC04113.JPG
rosesamue0003023	Samuel Rose	Rose, Samuel	http://viaf.org/5763527/		
rosewilli0003024	William Rose	Rose, William	http://viaf.org/33545451/		
rossalexa0003027	Alexander Ross	Ross, Alexander	http://viaf.org/41699754/		
rossejeana003031	Jean Alphonse Rosset de Rochefort	Rosset de Rochefort, Jean Alphonse	http://viaf.org/173771641/		
rossepierr001185	Pierre Fulcrand de Rosset	Rosset, Pierre Fulcrand de	http://viaf.org/56693609/		
rossijeanj003032	Jean Joseph Rossignol	Rossignol, Jean Joseph	http://viaf.org/22152101/		
rouchjeana004518	Jean Antoine Roucher	Roucher, Jean Antoine	http://viaf.org/14779611/	http://en.wikipedia.org/wiki/Jean-Antoine_Roucher	http://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Hubert_Robert_-_Jean-Antoine_Roucher_gets_ready_for_the_transit_from_Saint-P%C3%A9lagie_to_Saint-Lazare.png/240px-Hubert_Robert_-_Jean-Antoine_Roucher_gets_ready_for_the_transit_from_Saint-P%C3%A9lagie_to_Saint-Lazare.png
rouphreine003039	Reine Philiberte Rouph de Varicourt	Rouph de Varicourt, Reine Philiberte	http://viaf.org/180586673/		
roussjean0003045	Jean Rousset de Missy	Rousset de Missy, Jean	http://viaf.org/49248563/		
roussjeanb003041	Jean Baptiste Rousseau	Rousseau, Jean Baptiste	http://viaf.org/41849485/	http://en.wikipedia.org/wiki/Jean-Baptiste_Rousseau	http://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Rousseau%2C_Jean-Baptiste_%28%D0%A0%D1%83%D1%81%D1%81%D0%BE%2C_%D0%96%D0%B0%D0%BD_%D0%91%D0%B0%D1%82%D0%B8%D1%81%D1%82%29.jpg/220px-Rousseau%2C_Jean-Baptiste_%28%D0%A0%D1%83%D1%81%D1%81%D0%BE%2C_%D0%96%D0%B0%D0%BD_%D0%91%D0%B0%D1%82%D0%B8%D1%81%D1%82%29.jpg
roussjeanj003042	Jean Jacques Rousseau	Rousseau, Jean Jacques	http://viaf.org/100184045/	http://en.wikipedia.org/wiki/Jean-Jacques_Rousseau	http://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Jean-Jacques_Rousseau_%28painted_portrait%29.jpg/220px-Jean-Jacques_Rousseau_%28painted_portrait%29.jpg
rousspierr003043	Pierre Rousseau	Rousseau, Pierre	http://viaf.org/160997437/		
roussthoma024235	Thomas Rousseau	Rousseau, Thomas	http://viaf.org/15041214/		
roustantoi003046	Antoine Jacques Roustan	Roustan, Antoine Jacques	http://viaf.org/76448903/	http://en.wikipedia.org/wiki/Antoine-Jacques_Roustan	http://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Offrande_aux_autels_et_a_la_patrie.png/220px-Offrande_aux_autels_et_a_la_patrie.png
rowenicho0005041	Nicholas Rowe	Rowe, Nicholas	http://viaf.org/19751395/	http://en.wikipedia.org/wiki/Nicholas_Rowe_(writer)	http://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Nicholas_Rowe_from_NPG.jpg/220px-Nicholas_Rowe_from_NPG.jpg
royerjosep003049	Joseph Nicolas Pancrace Royer	Royer, Joseph Nicolas Pancrace	http://viaf.org/69118425/	http://en.wikipedia.org/wiki/Joseph-Nicolas-Pancrace_Royer	
royouthoma003050	Thomas Marie Royou	Royou, Thomas Marie	http://viaf.org/19787389/		
roypierr00003048	Pierre Charles Roy	Roy, Pierre Charles	http://viaf.org/22167834/	http://en.wikipedia.org/wiki/Pierre-Charles_Roy	
roziefranc023145	François Rozier	Rozier, François	http://viaf.org/7506030/		
rulhiclaud001189	Claude Carloman de Rulhière	Rulhière, Claude Carloman de	http://viaf.org/59160459/	http://en.wikipedia.org/wiki/Claude-Carloman_de_Rulhière	
rumbothoma004140	Sir Thomas Rumbold, baronet	Rumbold, Sir Thomas, baronet	http://viaf.org/11866358/		
rumford000003988	Sir Benjamin Thompson, Count Rumford	Thompson, Sir Benjamin, Count Rumford	http://viaf.org/84815521/	http://en.wikipedia.org/wiki/Benjamin_Thompson	http://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Benjamin_Thompson.jpg/200px-Benjamin_Thompson.jpg
runckdorot001338	Dorothee Henriette von Runckel	Runckel, Dorothee Henriette von	http://viaf.org/74787675/		
rushbenja0024623	Benjamin Rush	Rush, Benjamin	http://viaf.org/84813377/	http://en.wikipedia.org/wiki/Benjamin_Rush	http://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Benjamin_Rush_Painting_by_Peale.jpg/220px-Benjamin_Rush_Painting_by_Peale.jpg
rushricha0003990	Richard Rush	Rush, Richard	http://viaf.org/17595732/	http://en.wikipedia.org/wiki/Richard_Rush	http://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Richard_Rush_engraving.png/220px-Richard_Rush_engraving.png
russebenja024574	Benjamin Russell	Russell, Benjamin	http://viaf.org/40923557/	http://en.wikipedia.org/wiki/Benjamin_Russell_(journalist)	http://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/BenjaminRussell_Boston.png/220px-BenjaminRussell_Boston.png
russefranc005271	Francis Russell, 5th duke of Bedford	Russell, Francis, 5th duke of Bedford	http://viaf.org/17213498/	http://en.wikipedia.org/wiki/Francis_Russell,_5th_Duke_of_Bedford	http://upload.wikimedia.org/wikipedia/commons/thumb/2/21/5th_Duke_of_Bedford.png/180px-5th_Duke_of_Bedford.png
russejohn0024328	John Russell, 6th duke of Bedford	Russell, John, 6th duke of Bedford	http://viaf.org/5727042/	http://en.wikipedia.org/wiki/John_Russell,_6th_Duke_of_Bedford	http://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/John%2C_6th_Duke_of_Bedford_%281766-1839%29.jpg/220px-John%2C_6th_Duke_of_Bedford_%281766-1839%29.jpg
rutleedwar003060	Edward Rutledge	Rutledge, Edward	http://viaf.org/22953792/	http://en.wikipedia.org/wiki/Edward_Rutledge	http://upload.wikimedia.org/wikipedia/commons/9/9a/Edward_Rutledge.jpg
sabatandre003071	André Hyacinthe Sabatier	Sabatier, André Hyacinthe	http://viaf.org/47092266/		
sabinedwar025128	Sir Edward Sabine	Sabine, Sir Edward	http://viaf.org/29833874/	http://en.wikipedia.org/wiki/Edward_Sabine	http://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Edward_Sabine_1860s.jpg/220px-Edward_Sabine_1860s.jpg
sablunikol003074	Nikolai Aleksandrovich Sablukov	Sablukov, Nikolai Aleksandrovich	http://viaf.org/60456350/		
sadedonat0001333	Donatien Alphonse François de Sade, marquis de Sade	Sade, Donatien Alphonse François de, marquis de Sade	http://viaf.org/56615966/	http://en.wikipedia.org/wiki/Marquis_de_Sade	http://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Marquis_de_Sade_portrait.jpg/220px-Marquis_de_Sade_portrait.jpg
sadejacqu0001191	Jacques François Paul Aldonce de Sade	Sade, Jacques François Paul Aldonce de	http://viaf.org/37035950/		
sadlejohn0025299	John Sadler	Sadler, John	http://viaf.org/11028046/	http://en.wikipedia.org/wiki/John_Sadler_(town_clerk)	
sagebalth0003076	Balthasar Georges Sage	Sage, Balthasar Georges	http://viaf.org/9945796/		
saillcharl003077	Charles Saillant	Saillant, Charles	http://viaf.org/76388797/		
saladjeanl024542	Jean Louis Saladin d'Onex	Saladin d'Onex, Jean Louis	http://viaf.org/189473824/		
saliswilli003991	William Salisbury	Salisbury, William	http://viaf.org/15699768/		
salliclaud003088	Claude Sallier	Sallier, Claude	http://viaf.org/29524057/	http://en.wikipedia.org/wiki/Claude_Sallier	
salvegiova003091	Giovanni Francesco Mauro Melchior Salvemini de Castiglione	Salvemini de Castiglione, Giovanni Francesco Mauro Melchior	http://viaf.org/30288706/		
sambuanton003093	Antonio Sambuca	Sambuca, Antonio	http://viaf.org/5271280/		
sanchignat005436	Ignatius Sancho	Sancho, Ignatius	http://viaf.org/12397617/	http://en.wikipedia.org/wiki/Ignatius_Sancho	http://upload.wikimedia.org/wikipedia/commons/thumb/1/10/IgnatiusSancho.jpg/220px-IgnatiusSancho.jpg
sanderober025303	Robert Sanderson, bishop of Lincoln	Sanderson, Robert, bishop of Lincoln	http://viaf.org/44376478/	http://en.wikipedia.org/wiki/Robert_Sanderson	
sanmajose0003830	José de San Martín	San Martín, José de	http://viaf.org/49350681/	http://en.wikipedia.org/wiki/José_de_San_Martín	
sargewinth024566	Winthrop Sargent	Sargent, Winthrop	http://viaf.org/35915117/		
sartiantoi001203	Antoine Raymond Jean Gualbert Gabriel de Sartine, comte d'Albi	Sartine, Antoine Raymond Jean Gualbert Gabriel de, comte d'Albi	http://viaf.org/19811956/	http://en.wikipedia.org/wiki/Antoine_de_Sartine	http://upload.wikimedia.org/wikipedia/commons/8/8a/Antoine_de_Sartine.png
sauriberna003102	Bernard Joseph Saurin	Saurin, Bernard Joseph	http://viaf.org/17233244/	http://en.wikipedia.org/wiki/Bernard-Joseph_Saurin	http://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Bernard-Joseph_Saurin.jpg/300px-Bernard-Joseph_Saurin.jpg
sausshorac001205	Horace Bénédict de Saussure	Saussure, Horace Bénédict de	http://viaf.org/36924377/	http://en.wikipedia.org/wiki/Horace-Bénédict_de_Saussure	
savagricha005043	Richard Savage	Savage, Richard	http://viaf.org/78771905/	http://en.wikipedia.org/wiki/Richard_Savage	
savilgeorg025094	Sir George Savile	Savile, Sir George	http://viaf.org/21232715/		
sayjeanb00003992	Jean Baptiste Say	Say, Jean Baptiste	http://viaf.org/64011652/	http://en.wikipedia.org/wiki/Jean-Baptiste_Say	http://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Jean-baptiste_Say.jpg/200px-Jean-baptiste_Say.jpg
scarbcharl024257	Sir Charles Scarburgh	Scarburgh, Sir Charles	http://viaf.org/45706352/	http://en.wikipedia.org/wiki/Charles_Scarborough	http://upload.wikimedia.org/wikipedia/en/thumb/7/74/Scarburgh.jpg/220px-Scarburgh.jpg
scarsflami003108	Flaminio Scarselli	Scarselli, Flaminio	http://viaf.org/2492959/		
scheyfranz003111	Franz Christoph Scheyb	Scheyb, Franz Christoph	http://viaf.org/73844647/		
schinanton000723	Antonio Schinella Conti	Schinella Conti, Antonio	http://viaf.org/39448641/		
schinjohan023115	Johann Rudolf Schinz	Schinz, Johann Rudolf	http://viaf.org/10946370/		
schmigeorg023114	Georg Ludwig Schmid	Schmid, Georg Ludwig	http://viaf.org/4996174/		
schoejohan003113	Johann Daniel Schoepflin	Schoepflin, Johann Daniel	http://viaf.org/34487398/		
schrowilhe025421	Freiherr Wilhelm von Schröder	Schröder, Freiherr Wilhelm von	http://viaf.org/116260567/		
schuljohan003115	Graf Johann Matthias von Schulenburg	Schulenburg, Graf Johann Matthias von	http://viaf.org/22935060/	http://en.wikipedia.org/wiki/Johann_Matthias_von_der_Schulenburg	http://upload.wikimedia.org/wikipedia/commons/thumb/3/34/SchulenburgbyGiovanni_Antonio_Guardi.jpg/220px-SchulenburgbyGiovanni_Antonio_Guardi.jpg
schurjames024881	James Schureman	Schureman, James	http://viaf.org/60525622/	http://en.wikipedia.org/wiki/James_Schureman	
schwefranc003994	François Xavier Schwediauer	Schwediauer, François Xavier	http://viaf.org/100394737/		
scottgusta024795	Gustavus Scott	Scott, Gustavus	http://viaf.org/75575549/	http://en.wikipedia.org/wiki/Gustavus_Scott	
scottjohn0024340	John Scott, 1st earl of Eldon	Scott, John, 1st earl of Eldon	http://viaf.org/20543801/	http://en.wikipedia.org/wiki/John_Scott,_1st_Earl_of_Eldon	http://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/John_Scott%2C_1st_Earl_of_Eldon_by_Sir_Thomas_Lawrence.jpg/200px-John_Scott%2C_1st_Earl_of_Eldon_by_Sir_Thomas_Lawrence.jpg
scottjohn0024416	John Scott	Scott, John	http://viaf.org/7740273/		
scottsarah005437	Sarah Scott	Scott, Sarah	http://viaf.org/72292549/	http://en.wikipedia.org/wiki/Sarah_Scott	http://upload.wikimedia.org/wikipedia/commons/thumb/0/09/E-Montagu.jpg/200px-E-Montagu.jpg
scottthoma024914	Thomas Scott	Scott, Thomas	http://viaf.org/90451600/	http://en.wikipedia.org/wiki/Thomas_Scott_(politician)	
scottwilli004110	Sir William Scott	Scott, Sir William	http://viaf.org/35928023/	http://en.wikipedia.org/wiki/William_Scott,_1st_Baron_Stowell	http://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/William_Scott%2C_1st_Baron_Stowell_%281745-1836%29%2C_by_William_Owen_%281769-1825%29.jpg/200px-William_Scott%2C_1st_Baron_Stowell_%281745-1836%29%2C_by_William_Owen_%281769-1825%29.jpg
scudajohn0004577	John Scudamore, 1st Viscount Scudamore	Scudamore, John, 1st Viscount Scudamore	http://viaf.org/45170720/	http://en.wikipedia.org/wiki/John_Scudamore,_1st_Viscount_Scudamore	
seckethoma005679	Thomas Secker, archbishop of Canterbury	Secker, Thomas, archbishop of Canterbury	http://viaf.org/36950164/	http://en.wikipedia.org/wiki/Thomas_Secker	http://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/AbpThomasSecker.jpg/220px-AbpThomasSecker.jpg
seconcharl022977	Charles de Secondat, baron de Montesquieu	Secondat, Charles de, baron de Montesquieu	http://viaf.org/27069096/	http://en.wikipedia.org/wiki/Montesquieu	http://upload.wikimedia.org/wikipedia/commons/7/7e/Montesquieu_1.jpg
sedaimiche003123	Michel Jean Sedaine	Sedaine, Michel Jean	http://viaf.org/73863522/	http://en.wikipedia.org/wiki/Michel-Jean_Sedaine	http://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Michel-Jean_Sedaine_engraved_by_Levesque_after_David_-_INHA.jpg/220px-Michel-Jean_Sedaine_engraved_by_Levesque_after_David_-_INHA.jpg
sedgwtheod024910	Theodore Sedgwick	Sedgwick, Theodore	http://viaf.org/65447130/	http://en.wikipedia.org/wiki/Theodore_Sedgwick	http://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TheodoreSedgwick.jpg/245px-TheodoreSedgwick.jpg
selisnicol003066	Nicolas Joseph Sélis	Sélis, Nicolas Joseph	http://viaf.org/29639918/		
selwygeorg003128	George Augustus Selwyn	Selwyn, George Augustus	http://viaf.org/19773764/	http://en.wikipedia.org/wiki/George_Augustus_Selwyn_(MP)	
senacjeanb003068	Jean Baptiste Sénac	Sénac, Jean Baptiste	http://viaf.org/71540730/	http://en.wikipedia.org/wiki/Jean-Baptiste_de_Sénac	
senebjean0023110	Jean Sénébier	Sénébier, Jean	http://viaf.org/2593617/	http://en.wikipedia.org/wiki/Jean_Senebier	http://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Jean_Senebier.jpg/220px-Jean_Senebier.jpg
sergejohn0003129	John Sergeant	Sergeant, John	http://viaf.org/9973911/	http://en.wikipedia.org/wiki/John_Sergeant_(priest)	
seroujeanb003069	Jean Baptiste Louis Georges Séroux d'Agincourt	Séroux d'Agincourt, Jean Baptiste Louis Georges	http://viaf.org/66737037/	http://en.wikipedia.org/wiki/Jean_Baptiste_d'Agincourt	
serrapetru025716	Petrus Serrarius	Serrarius, Petrus	http://viaf.org/45099683/		
servajosep003130	Joseph Michel Antoine Servan	Servan, Joseph Michel Antoine	http://viaf.org/56616378/	http://en.wikipedia.org/wiki/Joseph_Michel_Antoine_Servan	
sewaldavid024607	David Sewall	Sewall, David	http://viaf.org/67922348/	http://en.wikipedia.org/wiki/David_Sewall	
sewaranna0004111	Anna Seward	Seward, Anna	http://viaf.org/27208300/	http://en.wikipedia.org/wiki/Anna_Seward	http://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Anna_Seward_by_Tilly_Kettle.jpg/220px-Anna_Seward_by_Tilly_Kettle.jpg
seymocharl003703	Charles Seymour, 6th duke of Somerset	Seymour, Charles, 6th duke of Somerset	http://viaf.org/75309518/	http://en.wikipedia.org/wiki/Charles_Seymour,_6th_Duke_of_Somerset	http://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Charles_Seymour%2C_6th_Duke_of_Somerset.jpg/220px-Charles_Seymour%2C_6th_Duke_of_Somerset.jpg
seymofranc004328	Frances Seymour, duchess of Somerset	Seymour, Frances, duchess of Somerset	http://viaf.org/66844504/		
seytrjosep004462	Joseph de Seytres, marquis de Caumont	Seytres, Joseph de, marquis de Caumont	http://viaf.org/59080159/		
sezeromai0003012	Romain de Sèze	Sèze, Romain de	http://viaf.org/4999962/	http://en.wikipedia.org/wiki/Raymond_Desèze	
shackricha004141	Richard Shackleton	Shackleton, Richard	http://viaf.org/46610948/		
sharpgranv003995	Granville Sharp	Sharp, Granville	http://viaf.org/49234753/	http://en.wikipedia.org/wiki/Granville_Sharp	http://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Granville_Sharp_%28Hoare_memoire%29.jpg/220px-Granville_Sharp_%28Hoare_memoire%29.jpg
sharpricha004636	Richard Sharp	Sharp, Richard	http://viaf.org/78653883/	http://en.wikipedia.org/wiki/Richard_Sharp_(politician)	
shawthoma0005260	Thomas Shaw	Shaw, Thomas	http://viaf.org/250696344/		
sheffjohn0005052	John Sheffield, 1st duke of Buckingham	Sheffield, John, 1st duke of Buckingham	http://viaf.org/7818454/	http://en.wikipedia.org/wiki/John_Sheffield,_1st_Duke_of_Buckingham_and_Normanby	http://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/JohnSheffield.jpg/220px-JohnSheffield.jpg
sheffkathe005051	Katherine Sheffield, duchess of Buckingham	Sheffield, Katherine, duchess of Buckingham	http://viaf.org/46637306/		
shenswilli004329	William Shenstone	Shenstone, William	http://viaf.org/41890027/	http://en.wikipedia.org/wiki/William_Shenstone	http://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/William_Shenstone_by_Edward_Alcock.jpg/170px-William_Shenstone_by_Edward_Alcock.jpg
sherbsamue024797	Samuel Sherburne	Sherburne, Samuel	http://viaf.org/70417184/	http://en.wikipedia.org/wiki/John_Samuel_Sherburne	
sheribetsy005159	Betsy Sheridan	Sheridan, Betsy	http://viaf.org/49252345/		
shericharl005691	Charles Francis Sheridan	Sheridan, Charles Francis	http://viaf.org/5273708/		
sherieliza005692	Elizabeth Ann Sheridan	Sheridan, Elizabeth Ann	http://viaf.org/75097246/	http://en.wikipedia.org/wiki/Elizabeth_Ann_Linley	http://upload.wikimedia.org/wikipedia/commons/1/1e/MrsSheri.jpg
sheriricha003138	Richard Brinsley Sheridan	Sheridan, Richard Brinsley	http://viaf.org/9922178/	http://en.wikipedia.org/wiki/Richard_Brinsley_Sheridan	http://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Richard_Brinsley_Sheridan.jpg/220px-Richard_Brinsley_Sheridan.jpg
sherithoma005184	Thomas Sheridan	Sheridan, Thomas	http://viaf.org/3548458/	http://en.wikipedia.org/wiki/Thomas_Sheridan_(actor)	http://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Thomas_Sheridan.jpg/175px-Thomas_Sheridan.jpg
shermroger024905	Roger Sherman	Sherman, Roger	http://viaf.org/10281526/	http://en.wikipedia.org/wiki/Roger_Sherman	http://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/RogerShermanPortrait.jpg/220px-RogerShermanPortrait.jpg
shiplwilli004330	William Shipley	Shipley, William	http://viaf.org/95810453/		
shipmthoma004578	Thomas Shipman	Shipman, Thomas	http://viaf.org/34801315/		
shutejohn0004864	John Shute Barrington, 1st Viscount Barrington	Shute Barrington, John, 1st Viscount Barrington	http://viaf.org/19722188/		
shuvaivani022967	Count Ivan Ivanovich Shuvalov	Shuvalov, Count Ivan Ivanovich	http://viaf.org/294820816/		
siddowilli005262	William Siddons	Siddons, William	http://viaf.org/71199742/		
sieyeemman023930	Emmanuel Joseph Sieyès	Sieyès, Emmanuel Joseph	http://viaf.org/59101071/	http://en.wikipedia.org/wiki/Emmanuel-Joseph_Sieyès	
sigorpierr023107	Pierre Sigorgne	Sigorgne, Pierre	http://viaf.org/36950642/		
silhoetien023106	Étienne de Silhouette	Silhouette, Étienne de	http://viaf.org/14813840/	http://en.wikipedia.org/wiki/Étienne_de_Silhouette	
silvaferna023755	Fernando de Silva y Álvarez de Toledo, duque de Alba	Silva y Álvarez de Toledo, Fernando de, duque de Alba	http://viaf.org/34845916/		
silvajose0003814	José da Silva Carvalho	Silva Carvalho, José da	http://viaf.org/99283043/		
simcojohng004928	John Graves Simcoe	Simcoe, John Graves	http://viaf.org/18150751/	http://en.wikipedia.org/wiki/John_Graves_Simcoe	http://upload.wikimedia.org/wikipedia/commons/thumb/8/89/ColonelSimcoe.jpg/220px-ColonelSimcoe.jpg
simonricha003157	Richard Simon	Simon, Richard	http://viaf.org/12332566/	http://en.wikipedia.org/wiki/Richard_Simon	http://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Simon_leers.jpg/220px-Simon_leers.jpg
simsorober003158	Robert Simson	Simson, Robert	http://viaf.org/61632691/	http://en.wikipedia.org/wiki/Robert_Simson	http://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Robert_Simson.jpg/220px-Robert_Simson.jpg
sinnejohan003160	Johann Rudolf Sinner	Sinner, Johann Rudolf	http://viaf.org/49276926/		
sinsabenoi003161	Benoît Sinsart	Sinsart, Benoît	http://viaf.org/27410239/		
sirvepierr003164	Pierre Paul Sirven	Sirven, Pierre Paul	http://viaf.org/20478964/	http://en.wikipedia.org/wiki/Pierre-Paul_Sirven	
sissopierr003165	Pierre Louis Sissous	Sissous, Pierre Louis	http://viaf.org/4836320/		
sladumatth004865	Mattheus Sladus	Sladus, Mattheus	http://viaf.org/246732233/		
sloanhans0003176	Sir Hans Sloane	Sloane, Sir Hans	http://viaf.org/77959/	http://en.wikipedia.org/wiki/Hans_Sloane	http://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Hans_Sloane.jpg/220px-Hans_Sloane.jpg
sluserenef004555	René François de Sluse	Sluse, René François de	http://viaf.org/57760529/	http://en.wikipedia.org/wiki/René_François_Walter_de_Sluse	
smalrgeorg003707	George Smalridge, bishop of Bristol	Smalridge, George, bishop of Bristol	http://viaf.org/32342688/	http://en.wikipedia.org/wiki/George_Smalridge	
smartchris004331	Christopher Smart	Smart, Christopher	http://viaf.org/51703197/	http://en.wikipedia.org/wiki/Christopher_Smart	http://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Christopher_Smart.jpg/220px-Christopher_Smart.jpg
smedljonat005381	Jonathan Smedley	Smedley, Jonathan	http://viaf.org/37315069/	http://en.wikipedia.org/wiki/Jonathan_Smedley	
smithadam0003178	Adam Smith	Smith, Adam	http://viaf.org/49231791/	http://en.wikipedia.org/wiki/Adam_Smith	http://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/AdamSmith.jpg/200px-AdamSmith.jpg
smithcharl017190	Charlotte Smith	Smith, Charlotte	http://viaf.org/39513727/	http://en.wikipedia.org/wiki/Charlotte_Turner_Smith	http://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/CharlotteSmith.jpg/300px-CharlotteSmith.jpg
smithcharl025105	Charles Hamilton Smith	Smith, Charles Hamilton	http://viaf.org/88083911/	http://en.wikipedia.org/wiki/Charles_Hamilton_Smith	http://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Privates-Of-The-Greek-Light-Infantry-Regiment-1812-cropped.jpg/220px-Privates-Of-The-Greek-Light-Infantry-Regiment-1812-cropped.jpg
smithfrede017196	Frederick Smith	Smith, Frederick	http://viaf.org/256466310/		
smithjohn0017204	John Smith de Burgh, 11th earl of Clanricarde	Burgh, John Smith de, 11th earl of Clanricarde	http://viaf.org/78650313/	http://en.wikipedia.org/wiki/John_Smith_de_Burgh,_11th_Earl_of_Clanricarde	
smithrober017233	Robert Smith	Smith, Robert	http://viaf.org/26155782/	http://en.wikipedia.org/wiki/Robert_Smith,_1st_Baron_Carrington	
smithrober023887	Robert Smith	Smith, Robert	http://viaf.org/22430164/	http://en.wikipedia.org/wiki/Robert_Smith_(mathematician)	http://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Robertsmith1689-1768.jpg/200px-Robertsmith1689-1768.jpg
smithsamue024562	Samuel Stanhope Smith	Smith, Samuel Stanhope	http://viaf.org/76492861/	http://en.wikipedia.org/wiki/Samuel_Stanhope_Smith	http://upload.wikimedia.org/wikipedia/commons/a/aa/Samuel_Stanhope_Smith.jpg
smithsydne003186	Sydney Smith	Smith, Sydney	http://viaf.org/13103803/	http://en.wikipedia.org/wiki/Sydney_Smith	http://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Sydney_Smith.jpg/220px-Sydney_Smith.jpg
smithwilli003189	William Smith	Smith, William	http://viaf.org/18626897/		
smithwilli003190	William Stephens Smith	Smith, William Stephens	http://viaf.org/41698390/	http://en.wikipedia.org/wiki/William_Stephens_Smith	http://upload.wikimedia.org/wikipedia/commons/thumb/6/61/William_Stephens_Smith.jpg/220px-William_Stephens_Smith.jpg
smithwilli024919	William Smith	Smith, William	http://viaf.org/7431514/	http://en.wikipedia.org/wiki/William_Smith_(chief_justice)	
smithwilli024920	William Smith	Smith, William	http://viaf.org/71187776/	http://en.wikipedia.org/wiki/William_Smith_(South_Carolina_representative)	
smithwilli024973	William Smith	Smith, William	http://viaf.org/41698390/	http://en.wikipedia.org/wiki/William_Stephens_Smith	http://upload.wikimedia.org/wikipedia/commons/thumb/6/61/William_Stephens_Smith.jpg/220px-William_Stephens_Smith.jpg
smithwilli025244	William Smith	Smith, William	http://viaf.org/120733532/	http://en.wikipedia.org/wiki/William_Smith_(geologist)	http://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/William_Smith_%28geologist%29.jpg/200px-William_Smith_%28geologist%29.jpg
smolltobia004651	Tobias Smollett	Smollett, Tobias	http://viaf.org/68935985/	http://en.wikipedia.org/wiki/Tobias_Smollett	http://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Tobias_Smollett_c_1770.jpg/220px-Tobias_Smollett_c_1770.jpg
snydesimon004002	Simon Snyder	Snyder, Simon	http://viaf.org/21263317/	http://en.wikipedia.org/wiki/Simon_Snyder	http://upload.wikimedia.org/wikipedia/commons/thumb/7/78/SimonSnyder.jpg/220px-SimonSnyder.jpg
somerjohn0003199	John Somers, 1st Baron Somers	Somers, John, 1st Baron Somers	http://viaf.org/46796537/	http://en.wikipedia.org/wiki/John_Somers,_1st_Baron_Somers	http://upload.wikimedia.org/wikipedia/commons/thumb/8/88/John_Somers%2C_Baron_Somers_by_Sir_Godfrey_Kneller%2C_Bt_lowres_color.jpg/200px-John_Somers%2C_Baron_Somers_by_Sir_Godfrey_Kneller%2C_Bt_lowres_color.jpg
sorbisamue004579	Samuel Sorbière	Sorbière, Samuel	http://viaf.org/46767474/	http://en.wikipedia.org/wiki/Samuel_de_Sorbiere	http://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Samuel_Sorbiere.jpg/220px-Samuel_Sorbiere.jpg
soulajeanl023101	Jean Louis Giraud Soulavie	Soulavie, Jean Louis Giraud	http://viaf.org/46798589/		
southconst024799	Constant Southworth	Southworth, Constant	http://viaf.org/63184897/		
